season,week,celebrity_name,judge_total,fan_votes,adjusted_judge_score,adjusted_fan_votes,judge_weight,fan_weight,combined_rank,combined_percent,voting_method,is_eliminated_new_system,age,pro_dancer,industry,region
30,9,Melora Hardin,36.0,1000.0,36.14751352224093,1004.2650706588137,0.5377773074117105,0.4622226925882896,5.4622226925882895,10.624066721411216,rank,False,54.0,Artem Chigvintsev,Actor/Actress,United States
30,9,Suni Lee,37.5,4400.0,37.41684252037896,4389.484075452475,0.5377773074117105,0.4622226925882896,3.0,17.690692177444227,rank,False,18.0,Sasha Farber,Athlete,United States
30,9,Iman Shumpert,37.5,4400.0,37.32962641888815,4379.791434024572,0.5377773074117105,0.4622226925882896,4.0,17.650533253750943,rank,False,31.0,Daniella Karagach,Athlete,United States
30,9,Cody Rigsby,35.5,2500.0,35.43257114137197,2495.1979496182717,0.5377773074117105,0.4622226925882896,5.5377773074117105,13.432666916978867,rank,True,34.0,Cheryl Burke,Fitness Instructor,United States
30,9,JoJo Siwa,40.0,5800.0,39.80371148868469,5770.540651725507,0.5377773074117105,0.4622226925882896,1.0,21.019208928256226,rank,False,18.0,Jenna Johnson,Social Media Personality,United States
30,9,Amanda Kloots,39.5,5100.0,39.45079491650291,5093.77787741763,0.5377773074117105,0.4622226925882896,2.0,19.582832002158526,rank,False,39.0,Alan Bersten,TV Personality,United States
30,10,Iman Shumpert,40.0,1000.0,39.818268180147356,995.4071440964934,0.537430587311051,0.4625694126889491,2.387708238066847,17.42812690749508,rank,False,31.0,Daniella Karagach,Athlete,United States
30,10,Cody Rigsby,38.0,4000.0,37.927822630200986,3992.3167193892345,0.537430587311051,0.4625694126889491,2.612291761933153,28.082442913019975,rank,False,34.0,Cheryl Burke,Fitness Instructor,United States
30,10,JoJo Siwa,40.0,3800.0,39.80371148868469,3780.699047682229,0.537430587311051,0.4625694126889491,2.0,27.928467171388085,rank,False,18.0,Jenna Johnson,Social Media Personality,United States
30,10,Amanda Kloots,39.0,3500.0,38.9514177656611,3495.7299158748447,0.537430587311051,0.4625694126889491,3.0,26.560963008096877,rank,True,39.0,Alan Bersten,TV Personality,United States
31,1,Jason Lewis,18.0,1000.0,18.053534698211614,1003.1131834470459,0.4757100623437202,0.5242899376562797,15.52428993765628,1.9107554821520107,rank,True,51.0,Peta Murgatroyd,Actor/Actress,United States
31,1,Cheryl Ladd,21.0,9500.0,21.128946690627693,9561.448591741948,0.4757100623437202,0.5242899376562797,10.0,4.872626056635485,rank,False,71.0,Louis van Amstel,Actor/Actress,United States
31,1,Selma Blair,28.0,13000.0,28.06657048180047,13032.591662464076,0.4757100623437202,0.5242899376562797,5.0,6.5767896889559125,rank,False,50.0,Sasha Farber,Actor/Actress,United States
31,1,Joseph Baena,23.0,10200.0,22.87248231809972,10142.272188568488,0.4757100623437202,0.5242899376562797,9.0,5.209274838496299,rank,False,24.0,Daniella Karagach,Actor/Actress,United States
31,1,Trevor Donovan,21.0,9500.0,21.04443848291876,9520.347849879887,0.4757100623437202,0.5242899376562797,11.0,4.852238845169325,rank,False,39.0,Emma Slater,Actor/Actress,United States
31,1,Daniel Durant,27.0,12300.0,27.103363151655685,12346.589570263011,0.4757100623437202,0.5242899376562797,6.0,6.276041153814503,rank,False,32.0,Britt Stewart,Actor/Actress,United States
31,1,Wayne Brady,67.0,14400.0,66.95516460865338,14392.223353316838,0.4757100623437202,0.5242899376562797,3.0,10.440873750320469,rank,False,50.0,Witney Carson,Comedian,United States
31,1,Sam Champion,20.0,8100.000000000002,20.039399906283556,8117.843280735064,0.4757100623437202,0.5242899376562797,13.0,4.322579987012975,rank,False,61.0,Cheryl Burke,News Anchor,United States
31,1,Jessie James Decker,20.0,8100.000000000002,19.960755825134346,8083.932653051816,0.4757100623437202,0.5242899376562797,14.0,4.304971030440901,rank,False,34.0,Alan Bersten,Singer/Rapper,Italy
31,1,Jordin Sparks,26.0,11600.000000000002,26.15177795071221,11667.245634939047,0.4757100623437202,0.5242899376562797,7.0,5.978412521555655,rank,False,32.0,Brandon Armstrong,Singer/Rapper,United States
31,1,Heidi D'Amelio,24.0,10900.0,24.084541451015617,10939.809439767958,0.4757100623437202,0.5242899376562797,8.0,5.567073389400958,rank,False,50.0,Artem Chigvintsev,Social Media Personality,United States
31,1,Charli D'Amelio,72.0,15800.0,71.56754833589207,15702.38652000938,0.4757100623437202,0.5242899376562797,1.0,11.260301136170249,rank,False,18.0,Mark Ballas,Social Media Personality,United States
31,1,Teresa Giudice,20.0,8100.000000000002,20.1462810674959,8160.298222967919,0.4757100623437202,0.5242899376562797,12.0,4.345370030923468,rank,False,50.0,Pasha Pashkov,TV Personality,United States
31,1,Vinny Guadagnino,17.0,5300.000000000001,17.080472851895863,5324.974337565541,0.4757100623437202,0.5242899376562797,15.475710062343719,3.183225063402839,rank,False,34.0,Koko Iwasaki,TV Personality,United States
31,1,Shangela,66.0,13700.0,66.28827066001885,13760.321393822584,0.4757100623437202,0.5242899376562797,4.0,10.183316397979258,rank,False,40.0,Gleb Savchenko,TV Personality,United States
31,1,Gabby Windey,68.0,15100.0,67.75157242952722,15044.085434776254,0.4757100623437202,0.5242899376562797,2.0,10.7161506275697,rank,False,31.0,Valentin Chmerkovskiy,TV Personality,United States
31,2,Cheryl Ladd,21.0,2099.9999999999995,21.128946690627693,2113.583372911377,0.5421904044239569,0.4578095955760431,14.542190404423957,3.581729773740899,rank,True,71.0,Louis van Amstel,Actor/Actress,United States
31,2,Selma Blair,28.0,10000.000009292811,28.06657048180047,10025.07051890386,0.5421904044239569,0.4578095955760431,7.084380808847914,7.5070441062031215,rank,False,50.0,Sasha Farber,Actor/Actress,United States
31,2,Joseph Baena,24.0,4000.000022507573,23.86693807106058,3977.3616649560663,0.5421904044239569,0.4578095955760431,12.542190404423959,4.651483032836685,rank,False,24.0,Daniella Karagach,Actor/Actress,United States
31,2,Trevor Donovan,30.0,9000.00000808403,30.063483547026802,9019.276918513868,0.5421904044239569,0.4578095955760431,5.373428786728129,7.386342232644937,rank,False,39.0,Emma Slater,Actor/Actress,United States
31,2,Daniel Durant,29.0,11000.000022615955,29.111019681407956,11041.665492042524,0.5421904044239569,0.4578095955760431,5.0,8.031536762926631,rank,False,32.0,Britt Stewart,Actor/Actress,United States
31,2,Wayne Brady,32.0,13000.000009855708,31.978586081744893,12992.9794260392,0.5421904044239569,0.4578095955760431,1.9156191911520863,9.15166171462161,rank,False,50.0,Witney Carson,Comedian,United States
31,2,Sam Champion,26.0,6000.000006778077,26.051219878168627,6013.217251781943,0.5421904044239569,0.4578095955760431,10.542190404423957,5.714018409765142,rank,False,61.0,Cheryl Burke,News Anchor,United States
31,2,Jessie James Decker,25.0,2999.999994693489,24.95094478141793,2994.049125463946,0.5421904044239569,0.4578095955760431,12.457809595576045,4.419376257111823,rank,False,34.0,Alan Bersten,Singer/Rapper,Italy
31,2,Jordin Sparks,27.0,6999.999997288644,27.157615564201137,7040.579259736144,0.5421904044239569,0.4578095955760431,9.0,6.250753018754468,rank,False,32.0,Brandon Armstrong,Singer/Rapper,United States
31,2,Heidi D'Amelio,28.0,8000.000013720037,28.09863169285155,8029.2179512145185,0.5421904044239569,0.4578095955760431,7.457809595576043,6.751004153581424,rank,False,50.0,Artem Chigvintsev,Social Media Personality,United States
31,2,Charli D'Amelio,32.0,15000.0,31.807799260396475,14907.32897469245,0.5421904044239569,0.4578095955760431,2.084380808847914,9.85842538840526,rank,False,18.0,Mark Ballas,Social Media Personality,United States
31,2,Teresa Giudice,23.0,1000.0,23.168223227620285,1007.4442250577675,0.5421904044239569,0.4578095955760431,14.457809595576045,3.428371758878658,rank,False,50.0,Pasha Pashkov,TV Personality,United States
31,2,Vinny Guadagnino,27.0,5000.000007597185,27.127809823599314,5023.5607034495315,0.5421904044239569,0.4578095955760431,10.457809595576045,5.478520432441595,rank,False,34.0,Koko Iwasaki,TV Personality,United States
31,2,Shangela,28.0,12000.000022586066,28.12229664364436,12052.836280048361,0.5421904044239569,0.4578095955760431,5.084380808847914,8.28677677633176,rank,False,40.0,Gleb Savchenko,TV Personality,United States
31,2,Gabby Windey,32.0,14000.00000704044,31.88309290801281,13948.158688263879,0.5421904044239569,0.4578095955760431,2.0,9.502956181756002,rank,False,31.0,Valentin Chmerkovskiy,TV Personality,United States
31,3,Cheryl Ladd,24.0,1000.0,24.147367646431647,1006.4682728149418,0.5279365043383423,0.4720634956616578,13.472063495661658,3.5314657460974,rank,False,71.0,Louis van Amstel,Actor/Actress,United States
31,3,Selma Blair,28.0,8200.0,28.06657048180047,8220.557817861956,0.5279365043383423,0.4720634956616578,9.0,6.705910289454185,rank,False,50.0,Sasha Farber,Actor/Actress,United States
31,3,Joseph Baena,29.0,9600.000000000002,28.839216835864864,9545.667942182108,0.5279365043383423,0.4720634956616578,8.0,7.295907502863923,rank,False,24.0,Daniella Karagach,Actor/Actress,United States
31,3,Trevor Donovan,27.0,7500.0,27.057135192324125,7516.064092010436,0.5279365043383423,0.4720634956616578,10.0,6.313892891016268,rank,False,39.0,Emma Slater,Actor/Actress,United States
31,3,Daniel Durant,31.0,11000.0,31.118676211160228,11041.665469340905,0.5279365043383423,0.4720634956616578,5.0,8.146146512292283,rank,False,32.0,Britt Stewart,Actor/Actress,United States
31,3,Wayne Brady,33.0,13800.0,32.97791689679942,13792.54738026197,0.5279365043383423,0.4720634956616578,1.0,9.404364787302733,rank,False,50.0,Witney Carson,Comedian,United States
31,3,Sam Champion,25.0,6100.000000000002,25.049249882854447,6113.437532405419,0.5279365043383423,0.4720634956616578,12.0,5.533642492167055,rank,False,61.0,Cheryl Burke,News Anchor,United States
31,3,Jessie James Decker,26.0,6800.000000000001,25.948982572674648,6786.511363055844,0.5279365043383423,0.4720634956616578,11.0,5.899711265486292,rank,False,34.0,Alan Bersten,Singer/Rapper,Italy
31,3,Jordin Sparks,29.0,9600.000000000002,29.169290791179,9655.651559949558,0.5279365043383423,0.4720634956616578,7.0,7.379680953513452,rank,False,32.0,Brandon Armstrong,Singer/Rapper,United States
31,3,Heidi D'Amelio,32.0,11700.0,32.112721934687485,11742.731233512397,0.5279365043383423,0.4720634956616578,4.0,8.534885192292965,rank,False,50.0,Artem Chigvintsev,Social Media Personality,United States
31,3,Charli D'Amelio,33.0,13800.0,32.80179298728387,13714.742656717053,0.5279365043383423,0.4720634956616578,3.0,9.352610604893485,rank,False,18.0,Mark Ballas,Social Media Personality,United States
31,3,Vinny Guadagnino,23.0,4700.000000000001,23.108875034917933,4722.1470540675555,0.5279365043383423,0.4720634956616578,13.527936504338342,4.766409418414707,rank,True,34.0,Koko Iwasaki,TV Personality,United States
31,3,Shangela,30.0,10300.0,30.131032118190387,10345.35112090311,0.5279365043383423,0.4720634956616578,6.0,7.75999857905091,rank,False,40.0,Gleb Savchenko,TV Personality,United States
31,3,Gabby Windey,33.0,13800.0,32.87943956138821,13748.899271517374,0.5279365043383423,0.4720634956616578,2.0,9.375373765154357,rank,False,31.0,Valentin Chmerkovskiy,TV Personality,United States
31,4,Selma Blair,32.0,7000.00000884654,32.07608055062911,7017.549365580145,0.540579636285417,0.45942036371458295,7.0,7.729219543095839,rank,False,50.0,Sasha Farber,Actor/Actress,United States
31,4,Joseph Baena,28.0,3000.000007804099,27.844761082904007,2983.0212396918387,0.540579636285417,0.45942036371458295,12.0,5.157705349740205,rank,False,24.0,Daniella Karagach,Actor/Actress,United States
31,4,Trevor Donovan,28.0,4000.000007012973,28.05925131055835,4008.5675227668935,0.540579636285417,0.45942036371458295,10.540579636285418,5.6979163571967595,rank,False,39.0,Emma Slater,Actor/Actress,United States
31,4,Daniel Durant,29.0,6000.000007466419,29.111019681407956,6022.726627135195,0.540579636285417,0.45942036371458295,9.081159272570833,6.841954361596091,rank,False,32.0,Britt Stewart,Actor/Actress,United States
31,4,Wayne Brady,36.0,11000.000005247372,35.975909341963,10994.059511250456,0.540579636285417,0.45942036371458295,1.9188407274291657,10.228096884309657,rank,False,50.0,Witney Carson,Comedian,United States
31,4,Sam Champion,25.0,1000.0,25.049249882854447,1002.2028741648224,0.540579636285417,0.45942036371458295,13.0,3.800570573521433,rank,True,61.0,Cheryl Burke,News Anchor,United States
31,4,Jessie James Decker,31.0,5000.000008161977,30.939171528958237,4990.081892745672,0.540579636285417,0.45942036371458295,8.459420363714582,6.567320621202098,rank,False,34.0,Alan Bersten,Singer/Rapper,Italy
31,4,Jordin Sparks,34.0,9000.00000729187,34.19847885862365,9052.17334478685,0.540579636285417,0.45942036371458295,4.4594203637145835,9.024530507961332,rank,False,32.0,Brandon Armstrong,Singer/Rapper,United States
31,4,Heidi D'Amelio,34.0,10000.0000059925,34.11976705560545,10036.522427819853,0.540579636285417,0.45942036371458295,4.5405796362854165,9.50554615912959,rank,False,50.0,Artem Chigvintsev,Social Media Personality,United States
31,4,Charli D'Amelio,36.0,13000.0,35.783774167946035,12919.685111400124,0.540579636285417,0.45942036371458295,2.0811592725708343,11.164053111469824,rank,False,18.0,Mark Ballas,Social Media Personality,United States
31,4,Vinny Guadagnino,29.0,3000.000007807321,29.137277217940003,3014.1364253340384,0.540579636285417,0.45942036371458295,9.918840727429167,5.343528735546872,rank,False,34.0,Koko Iwasaki,TV Personality,United States
31,4,Shangela,32.0,8000.000005517286,32.13976759273641,8035.22417711681,0.540579636285417,0.45942036371458295,6.0,8.245632600168035,rank,False,40.0,Gleb Savchenko,TV Personality,United States
31,4,Gabby Windey,36.0,12000.000005374772,35.86847952151441,11955.56458928302,0.540579636285417,0.45942036371458295,2.0,10.69392519506227,rank,False,31.0,Valentin Chmerkovskiy,TV Personality,United States
31,5,Selma Blair,40.0,1000.0,40.09510068828638,1002.5070509587752,0.5239941284836428,0.4760058715163572,7.8080469721308585,5.161124494714094,rank,False,50.0,Sasha Farber,Actor/Actress,United States
31,5,Joseph Baena,35.0,7500.0,34.80595135363001,7457.55307982977,0.5239941284836428,0.4760058715163572,10.0,7.630838772387962,rank,True,24.0,Daniella Karagach,Actor/Actress,United States
31,5,Trevor Donovan,36.0,7600.000000000001,36.07618025643217,7616.27827990391,0.5239941284836428,0.4760058715163572,7.476005871516357,7.855069779919409,rank,False,39.0,Emma Slater,Actor/Actress,United States
31,5,Daniel Durant,33.5,8500.0,33.62824687335057,8532.1960444907,0.5239941284836428,0.4760058715163572,8.619970642418213,8.007301822024939,rank,False,32.0,Britt Stewart,Actor/Actress,United States
31,5,Wayne Brady,41.0,11100.0,40.97256341723565,11094.005501515063,0.5239941284836428,0.4760058715163572,2.0,10.090103191719338,rank,False,50.0,Witney Carson,Comedian,United States
31,5,Jessie James Decker,36.0,7600.000000000001,35.92936048524182,7584.924464591825,0.5239941284836428,0.4760058715163572,8.476005871516357,7.82293078936832,rank,False,34.0,Alan Bersten,Singer/Rapper,Italy
31,5,Jordin Sparks,35.5,6500.0,35.707235278857056,6537.680743715845,0.5239941284836428,0.4760058715163572,9.952011743032713,7.296122956268881,rank,False,32.0,Brandon Armstrong,Singer/Rapper,United States
31,5,Heidi D'Amelio,39.0,9000.0,39.13737985790038,9032.87017962492,0.5239941284836428,0.4760058715163572,5.0,8.89002865294393,rank,False,50.0,Artem Chigvintsev,Social Media Personality,United States
31,5,Charli D'Amelio,42.0,11800.0,41.74773652927038,11727.098793424726,0.5239941284836428,0.4760058715163572,1.0,10.483408632608029,rank,False,18.0,Mark Ballas,Social Media Personality,United States
31,5,Vinny Guadagnino,31.0,9500.0,31.146744612280692,9544.76532205144,0.5239941284836428,0.4760058715163572,8.191953027869141,8.201840353217994,rank,False,34.0,Koko Iwasaki,TV Personality,United States
31,5,Shangela,38.5,8300.0,38.668157885011,8336.545078009303,0.5239941284836428,0.4760058715163572,6.476005871516357,8.50220490989572,rank,False,40.0,Gleb Savchenko,TV Personality,United States
31,5,Gabby Windey,41.0,11100.0,40.85021278839141,11058.89724013354,0.5239941284836428,0.4760058715163572,3.0,10.059025644931378,rank,False,31.0,Valentin Chmerkovskiy,TV Personality,United States
31,6,Trevor Donovan,34.0,7000.0,34.07194801996371,7014.993152543074,0.5284718814488814,0.47152811855111865,7.0,10.059158028719175,rank,False,39.0,Emma Slater,Actor/Actress,United States
31,6,Daniel Durant,34.0,7000.0,34.130161005788636,7026.514389580576,0.5284718814488814,0.47152811855111865,6.0,10.076023852775796,rank,False,32.0,Britt Stewart,Actor/Actress,United States
31,6,Wayne Brady,34.0,7000.0,33.97724771185395,6996.219685640131,0.5284718814488814,0.47152811855111865,8.0,10.031699576617005,rank,False,50.0,Witney Carson,Comedian,United States
31,6,Jessie James Decker,32.0,1000.0,31.93720932021495,998.016376919977,0.5284718814488814,0.47152811855111865,9.471528118551118,5.57645315299372,rank,False,34.0,Alan Bersten,Singer/Rapper,Italy
31,6,Jordin Sparks,34.0,7000.0,34.19847885862365,7040.579262463218,0.5284718814488814,0.47152811855111865,5.0,10.096192884929478,rank,False,32.0,Brandon Armstrong,Singer/Rapper,United States
31,6,Heidi D'Amelio,36.0,8400.0,36.12681217652342,8430.678834316592,0.5284718814488814,0.47152811855111865,4.0,11.351439489854009,rank,False,50.0,Artem Chigvintsev,Social Media Personality,United States
31,6,Charli D'Amelio,40.0,9800.0,39.75974907549559,9739.4549301324,0.5284718814488814,0.47152811855111865,1.0,12.8113566865534,rank,False,18.0,Mark Ballas,Social Media Personality,United States
31,6,Vinny Guadagnino,28.0,3500.0,28.132543520769655,3516.492487071583,0.5284718814488814,0.47152811855111865,9.528471881448882,6.733814799610757,rank,True,34.0,Koko Iwasaki,TV Personality,United States
31,6,Shangela,36.0,8400.0,36.15723854182846,8436.985380153992,0.5284718814488814,0.47152811855111865,3.0,11.36045145430484,rank,False,40.0,Gleb Savchenko,TV Personality,United States
31,6,Gabby Windey,37.0,9100.0,36.86482617488981,9066.30314281218,0.5284718814488814,0.47152811855111865,2.0,11.90341007364183,rank,False,31.0,Valentin Chmerkovskiy,TV Personality,United States
31,7,Trevor Donovan,39.0,8800.0,39.08252861113484,8818.848534625578,0.5356711814993815,0.46432881850061847,1.0,14.217309334671054,rank,False,39.0,Emma Slater,Actor/Actress,United States
31,7,Daniel Durant,36.5,6700.0,36.63973166797898,6725.378058598551,0.5356711814993815,0.46432881850061847,5.0,11.965513569393938,rank,False,32.0,Britt Stewart,Actor/Actress,United States
31,7,Wayne Brady,38.0,7400.0,37.974570972072065,7396.0036676767095,0.5356711814993815,0.46432881850061847,3.0,12.777620311664336,rank,False,50.0,Witney Carson,Comedian,United States
31,7,Jordin Sparks,34.5,1000.0,34.70139766536812,1005.7970374947454,0.5356711814993815,0.46432881850061847,8.464328818500618,6.591595631487254,rank,False,32.0,Brandon Armstrong,Singer/Rapper,United States
31,7,Heidi D'Amelio,35.0,4600.000000000001,35.12328961606444,4616.800314030515,0.5356711814993815,0.46432881850061847,7.0,9.852595937097282,rank,False,50.0,Artem Chigvintsev,Social Media Personality,United States
31,7,Charli D'Amelio,39.0,8800.0,38.76575534860821,8745.632998486237,0.5356711814993815,0.46432881850061847,2.0,14.100539651735467,rank,False,18.0,Mark Ballas,Social Media Personality,United States
31,7,Vinny Guadagnino,31.5,3200.0,31.649111460865864,3215.07884532259,0.5356711814993815,0.46432881850061847,8.535671181499382,8.042728271060486,rank,True,34.0,Koko Iwasaki,TV Personality,United States
31,7,Shangela,36.5,6700.0,36.65942241046497,6729.500243694256,0.5356711814993815,0.46432881850061847,4.0,11.972392905284693,rank,False,40.0,Gleb Savchenko,TV Personality,United States
31,7,Gabby Windey,35.5,5300.000000000001,35.3703061948267,5280.3743579016,0.5356711814993815,0.46432881850061847,6.0,10.479704387605498,rank,False,31.0,Valentin Chmerkovskiy,TV Personality,United States
31,8,Trevor Donovan,39.0,5000.0,39.08252861113484,5010.709394673624,0.5294104983425464,0.4705895016574536,6.0,12.252602021970798,rank,False,39.0,Emma Slater,Actor/Actress,United States
31,8,Daniel Durant,39.0,5000.0,39.14930233016932,5018.938849700412,0.5294104983425464,0.4705895016574536,5.0,12.273160990386925,rank,False,32.0,Britt Stewart,Actor/Actress,United States
31,8,Wayne Brady,45.0,7800.0,44.96988667745376,7795.7876497132875,0.5294104983425464,0.4705895016574536,1.0,16.394923921436902,rank,False,50.0,Witney Carson,Comedian,United States
31,8,Heidi D'Amelio,35.0,1000.0,35.12328961606444,1003.6522421805466,0.5294104983425464,0.4705895016574536,7.470589501657454,7.052849354947177,rank,False,50.0,Artem Chigvintsev,Social Media Personality,United States
31,8,Charli D'Amelio,45.0,7800.0,44.729717709932544,7751.811066840074,0.5294104983425464,0.4705895016574536,2.0,16.30471504467234,rank,False,18.0,Mark Ballas,Social Media Personality,United States
31,8,Vinny Guadagnino,29.0,2900.0000000000005,29.137277217940003,2913.665203573598,0.5294104983425464,0.4705895016574536,7.529410498342546,8.20490073806794,rank,True,34.0,Koko Iwasaki,TV Personality,United States
31,8,Shangela,42.0,6400.0,42.18344496546654,6428.179337260184,0.5294104983425464,0.4705895016574536,3.0,14.378455408711197,rank,False,40.0,Gleb Savchenko,TV Personality,United States
31,8,Gabby Windey,40.0,5700.0,39.85386613501601,5678.893177365871,0.5294104983425464,0.4705895016574536,4.0,13.138392519806729,rank,False,31.0,Valentin Chmerkovskiy,TV Personality,United States
31,9,Trevor Donovan,32.5,1000.0,32.56877384261237,1002.1418789347249,0.5413680498990097,0.45863195010099034,6.0,10.208521794122134,rank,True,39.0,Emma Slater,Actor/Actress,United States
31,9,Daniel Durant,34.5,2000.0000032365597,34.63207513822671,2007.5755431289833,0.5413680498990097,0.45863195010099034,5.0,12.915843374337806,rank,False,32.0,Britt Stewart,Actor/Actress,United States
31,9,Wayne Brady,36.5,3999.999999919008,36.47557474949027,3997.8398202848402,0.5413680498990097,0.45863195010099034,3.5413680498990097,17.723468713450316,rank,False,50.0,Witney Carson,Comedian,United States
31,9,Charli D'Amelio,40.0,6000.0,39.75974907549559,5962.93158987698,0.5413680498990097,0.45863195010099034,1.5413680498990097,22.830624448967235,rank,False,18.0,Mark Ballas,Social Media Personality,United States
31,9,Shangela,36.5,3000.0000142520785,36.65942241046497,3013.2090786555423,0.5413680498990097,0.45863195010099034,3.4586319501009903,15.61475272173924,rank,False,40.0,Gleb Savchenko,TV Personality,United States
31,9,Gabby Windey,40.0,4999.999999813955,39.85386613501601,4981.48524311804,0.5413680498990097,0.45863195010099034,1.4586319501009903,20.70678894738326,rank,False,31.0,Valentin Chmerkovskiy,TV Personality,United States
31,10,Wayne Brady,38.0,1000.0,37.974570972072065,999.4599550914471,0.5397494285025822,0.46025057149741777,4.0,17.35200770577921,rank,True,50.0,Witney Carson,Comedian,United States
31,10,Charli D'Amelio,40.0,3800.0,39.75974907549559,3776.5233402554204,0.5397494285025822,0.46025057149741777,2.0,29.619285723620273,rank,False,18.0,Mark Ballas,Social Media Personality,United States
31,10,Shangela,38.0,2400.0000000000005,38.16597401637449,2410.5672514725698,0.5397494285025822,0.46025057149741777,3.0,23.337353595470365,rank,False,40.0,Gleb Savchenko,TV Personality,United States
31,10,Gabby Windey,40.0,3800.0,39.85386613501601,3785.928784910581,0.5397494285025822,0.46025057149741777,1.0,29.691352975130158,rank,False,31.0,Valentin Chmerkovskiy,TV Personality,United States
32,1,Jamie Lynn Spears,15.0,4999.999686956754,14.966267806289355,4988.554374184686,0.4676486450426423,0.5323513549573576,11.0,3.7570719790932707,rank,False,32.0,Alan Bersten,Actor/Actress,United States
32,1,Mira Sorvino,17.0,6999.996843238079,17.110993675806398,7046.941365693943,0.4676486450426423,0.5323513549573576,8.0,4.944472455937085,rank,False,55.0,Gleb Savchenko,Actor/Actress,United States
32,1,Barry Williams,16.0,6000.006310648304,16.086661973587177,6034.301796483388,0.4676486450426423,0.5323513549573576,9.0,4.3630926500916445,rank,False,68.0,Peta Murgatroyd,Actor/Actress,United States
32,1,Alyson Hannigan,65.0,9999.9956174977,65.14520492315884,10023.535793703184,0.4676486450426423,0.5323513549573576,5.0,10.706482232401113,rank,False,49.0,Sasha Farber,Actor/Actress,United States
32,1,Xochitl Gomez,78.0,11000.002655225182,77.55875092423507,10935.781058272134,0.4676486450426423,0.5323513549573576,4.0,12.26464400961375,rank,False,17.0,Valentin Chmerkovskiy,Actor/Actress,United States
32,1,Adrian Peterson,18.0,8000.010036141026,18.084479657630443,8037.687442487792,0.4676486450426423,0.5323513549573576,7.0,5.510699123200439,rank,False,38.0,Britt Stewart,Athlete,United States
32,1,Matt Walsh,12.0,2933.32882483954,12.098352256686606,2957.974668782238,0.4676486450426423,0.5323513549573576,13.064702709914716,2.5180012370391536,rank,False,58.0,Koko Iwasaki,Comedian,United States
32,1,Tyson Beckford,12.0,3033.3288279318326,11.999542403873404,3033.662113944715,0.4676486450426423,0.5323513549573576,13.46764864504264,2.5456679031146843,rank,True,52.0,Jenna Johnson,Model,United States
32,1,Jason Mraz,79.5,12999.99790502509,79.30932725301723,12970.006929290066,0.4676486450426423,0.5323513549573576,3.0,13.40489108359996,rank,False,46.0,Daniella Karagach,Singer/Rapper,United States
32,1,Lele Pons,19.0,9000.007269423155,19.097190623889553,9045.25255368028,0.4676486450426423,0.5323513549573576,6.0,6.08858153140414,rank,False,27.0,Brandon Armstrong,Social Media Personality,Venezuela
32,1,Harry Jowsey,12.0,3033.328824839544,12.003225384270223,3033.8496416176113,0.4676486450426423,0.5323513549573576,12.467648645042642,2.5460900394425554,rank,False,26.0,Rylee Arnold,TV Personality,Australia
32,1,Mauricio Umansky,15.0,5000.000564623214,15.06193650624369,5021.436332280976,0.4676486450426423,0.5323513549573576,10.0,3.7815682755154207,rank,False,53.0,Emma Slater,TV Personality,Mexico
32,1,Charity Lawson,81.0,13999.998584453377,81.01750373695744,14001.797282298674,0.4676486450426423,0.5323513549573576,1.0,14.057082903790306,rank,False,27.0,Artem Chigvintsev,TV Personality,United States
32,1,Ariana Madix,79.5,12999.997904812912,79.94380266352077,13072.782208408842,0.4676486450426423,0.5323513549573576,2.0,13.51165457575647,rank,False,38.0,Pasha Pashkov,TV Personality,United States
32,2,Jamie Lynn Spears,16.0,1000.0,15.964018993375312,997.7109373022712,0.529002385397596,0.470997614602404,10.883990458409617,4.0410900697253584,rank,False,32.0,Alan Bersten,Actor/Actress,United States
32,2,Mira Sorvino,18.0,7000.017335759954,18.117522715559716,7046.9619956461165,0.529002385397596,0.470997614602404,7.0,7.539136221301873,rank,False,55.0,Gleb Savchenko,Actor/Actress,United States
32,2,Barry Williams,15.0,3331.0165424989987,15.081245600237978,3350.056327581718,0.529002385397596,0.470997614602404,10.941995229204808,5.01958729856807,rank,False,68.0,Peta Murgatroyd,Actor/Actress,United States
32,2,Alyson Hannigan,19.0,7999.967809231232,19.04244451600028,8018.799882671143,0.529002385397596,0.470997614602404,6.0,8.229602161358624,rank,False,49.0,Sasha Farber,Actor/Actress,United States
32,2,Xochitl Gomez,24.0,11999.983404576726,23.86423105361079,11929.92359442878,0.529002385397596,0.470997614602404,2.0,11.252367730143305,rank,False,17.0,Valentin Chmerkovskiy,Actor/Actress,United States
32,2,Adrian Peterson,15.0,6000.007093623876,15.070399714692037,6028.2651463423945,0.529002385397596,0.470997614602404,9.587007156192788,6.354284383252288,rank,False,38.0,Britt Stewart,Athlete,United States
32,2,Tyson Beckford,18.0,5000.009495784387,17.99931360581011,5000.5588701924235,0.529002385397596,0.470997614602404,8.941995229204808,6.491228252270606,rank,False,52.0,Jenna Johnson,Model,United States
32,2,Jason Mraz,24.0,13000.0,23.9424384160052,12970.009019431873,0.529002385397596,0.470997614602404,1.0,11.788990623764185,rank,False,46.0,Daniella Karagach,Singer/Rapper,United States
32,2,Lele Pons,21.0,9000.028187044401,21.107421215877928,9045.273576459633,0.529002385397596,0.470997614602404,3.9419952292048084,9.200363654638075,rank,False,27.0,Brandon Armstrong,Social Media Personality,Venezuela
